dataset_folder,model_folder,run_name,condition,epoch,value
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,13,0.524309
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,14,0.575226
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,15,0.481353
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,16,0.529576
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,17,0.455861
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,18,0.551407
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,19,0.558866
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,20,0.519395
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,21,0.501021
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,22,0.561125
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,23,0.633003
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,24,0.573756
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,25,0.594784
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,26,0.622264
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,27,0.607374
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,28,0.618984
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,29,0.626239
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,30,0.604584
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,31,0.616303
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,32,0.629968
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,33,0.581637
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,34,0.615119
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,35,0.606816
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,36,0.653541
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,37,0.654834
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,38,0.58851
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,39,0.561942
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,40,0.62108
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,41,0.505757
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,42,0.637195
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,43,0.613962
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,44,0.546453
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,45,0.644028
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,46,0.6322
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,47,0.616439
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,48,0.668676
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,49,0.668853
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,50,0.642068
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,51,0.622087
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,52,0.690685
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,53,0.681756
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,54,0.686044
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,55,0.635344
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,56,0.663205
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,57,0.68015
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,58,0.665818
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,59,0.675863
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,60,0.646505
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,61,0.659095
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,62,0.616371
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,63,0.701002
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,64,0.660102
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,65,0.670146
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,66,0.679524
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,67,0.694169
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,68,0.714258
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,69,0.686466
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,70,0.710801
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,71,0.689882
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,72,0.72022
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,73,0.70582
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,74,0.676176
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,75,0.701941
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,76,0.706269
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,77,0.704282
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,78,0.724194
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,79,0.677605
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,80,0.722656
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,81,0.736675
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,82,0.717811
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,83,0.729353
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,84,0.731027
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,85,0.71743
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,86,0.719553
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,87,0.720669
rawmaltf,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,88,0.731272
