dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,61,1.528416
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,62,1.512388
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,63,1.403551
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,64,1.528348
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,65,1.35007
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,66,1.321981
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,67,1.412679
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,68,1.383864
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,69,1.29957
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,70,1.29754
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,71,1.366782
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,72,1.302995
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,73,1.362247
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,74,1.320931
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,75,1.253713
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,76,1.237061
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,77,1.19967
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,78,1.296028
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,79,1.226243
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,80,1.152458
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,81,1.148459
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,82,1.100269
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,83,1.060057
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,84,1.005455
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,85,0.982147
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,86,0.939061
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,87,0.939183
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,88,0.921275
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,89,0.918173
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,90,0.902947
cifar100,resnet18,resnet18_seed42_cam_low_M4_area0.1,cam_low M4,91,0.894501
