dataset,architecture,comparison_key,comparison,condition,mode,M,cutout_area,condition_a,condition_b,M_a,M_b,metric,metric_label,difference_interpretation,n_paired_seeds,seeds_paired,seeds_missing,mean_paired_difference,sample_variance,sample_std,standard_error,ci95_low,ci95_high,min,max,seed_42_difference,seed_43_difference,seed_44_difference,seed_level_differences
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.1,High-saliency cutout M4,Random cutout M4,4,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,0.06954166666666668,0.03895170471433332,0.19736186236031852,0.11394692436149577,-0.42073237850231665,0.55981571183565,-0.15578599999999992,0.21174000000000004,0.15267099999999995,-0.15578599999999992,0.21174000000000004,42:0.1526710000;43:-0.1557860000;44:0.2117400000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.1,High-saliency cutout M4,Random cutout M4,4,4.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.005020178451178414,8.662433320668534e-07,0.0009307219413266528,0.0005373525633656341,-0.007332219924868381,-0.0027081369774884473,-0.005795005050505231,-0.003987803030302772,-0.003987803030302772,-0.0052777272727272395,-0.005795005050505231,42:-0.0039878030;43:-0.0052777273;44:-0.0057950051
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.2,High-saliency cutout M4,Random cutout M4,4,4.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,0.003171333333333304,2.0803442333333624e-05,0.004561079075540527,0.0026333402320584927,-0.008159015204918359,0.014501681871584966,-0.0012250000000000316,0.007881000000000027,0.002857999999999916,0.007881000000000027,-0.0012250000000000316,42:0.0028580000;43:0.0078810000;44:-0.0012250000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.2,High-saliency cutout M4,Random cutout M4,4,4.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.009464333333333333,1.7586197333333123e-05,0.004193590029239044,0.002421170332252093,-0.019881788472977988,0.0009531218063113227,-0.012970999999999955,-0.004819000000000018,-0.010603000000000029,-0.012970999999999955,-0.004819000000000018,42:-0.0106030000;43:-0.0129710000;44:-0.0048190000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.2,High-saliency cutout M4,Random cutout M4,4,4.0,final_validation_accuracy,Final validation accuracy,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.012635666666666637,7.497052233333327e-05,0.008658551976706803,0.004999017314544039,-0.034144702161963275,0.008873368828630003,-0.02085199999999998,-0.003593999999999986,-0.013460999999999945,-0.02085199999999998,-0.003593999999999986,42:-0.0134610000;43:-0.0208520000;44:-0.0035940000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.2,High-saliency cutout M4,Random cutout M4,4,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.05801733333333333,0.0006091032943333339,0.02468001811857791,0.014249015104365798,-0.11932589707067981,0.0032912304040131554,-0.086455,-0.042192999999999925,-0.042192999999999925,-0.086455,-0.045404000000000055,42:-0.0421930000;43:-0.0864550000;44:-0.0454040000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.2,High-saliency cutout M4,Random cutout M4,4,4.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.0050255572390571395,1.0387642917875009e-05,0.003222986645624677,0.0018607922074459764,-0.013031899910222196,0.0029807854321079177,-0.007858191919192015,-0.0015188383838381503,-0.007858191919192015,-0.005699641414141254,-0.0015188383838381503,42:-0.0078581919;43:-0.0056996414;44:-0.0015188384
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.3,High-saliency cutout M4,Random cutout M4,4,4.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.0010346666666666653,1.790374533333371e-05,0.004231281760097489,0.002442931663209439,-0.011545753256361448,0.009476419923028119,-0.005580000000000029,0.00279000000000007,0.00279000000000007,-0.00031400000000003647,-0.005580000000000029,42:0.0027900000;43:-0.0003140000;44:-0.0055800000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.3,High-saliency cutout M4,Random cutout M4,4,4.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.020039333333333336,6.33877743333337e-05,0.007961643946656601,0.004596657275794143,-0.039817153309495534,-0.0002615133571711413,-0.02897700000000003,-0.013705999999999996,-0.01743499999999998,-0.013705999999999996,-0.02897700000000003,42:-0.0174350000;43:-0.0137060000;44:-0.0289770000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.3,High-saliency cutout M4,Random cutout M4,4,4.0,final_validation_accuracy,Final validation accuracy,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.01900466666666667,2.6141916333333626e-05,0.005112916617091816,0.0029519437852220712,-0.03170585565269704,-0.0063034776806363026,-0.023397,-0.01339199999999996,-0.02022500000000005,-0.01339199999999996,-0.023397,42:-0.0202250000;43:-0.0133920000;44:-0.0233970000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.3,High-saliency cutout M4,Random cutout M4,4,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,0.17337633333333327,0.008122299761333343,0.09012380241275522,0.052033001583396875,-0.050503602974946965,0.39725626964161354,0.06935899999999989,0.22814100000000004,0.06935899999999989,0.22814100000000004,0.2226289999999999,42:0.0693590000;43:0.2281410000;44:0.2226290000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,4.0,0.3,High-saliency cutout M4,Random cutout M4,4,4.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M4 is higher than Random cutout M4,3,42;43;44,,-0.014330175084175,1.6740755824133246e-05,0.004091546874243682,0.002362255689246562,-0.02449414097426016,-0.004166209194089842,-0.01902509090909077,-0.011525464646464534,-0.011525464646464534,-0.0124399696969697,-0.01902509090909077,42:-0.0115254646;43:-0.0124399697;44:-0.0190250909
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.05,High-saliency cutout M8,Random cutout M8,8,8.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,0.00011833333333340541,5.391667633333295e-05,0.0073427975822116295,0.004239366160694817,-0.01812218705107363,0.018358853717740438,-0.007185999999999915,0.007499000000000033,0.007499000000000033,4.2000000000097515e-05,-0.007185999999999915,42:0.0074990000;43:0.0000420000;44:-0.0071860000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.05,High-saliency cutout M8,Random cutout M8,8,8.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.00579799999999997,4.068924999999829e-06,0.002017157653729581,0.0011646065143786878,-0.010808897398363885,-0.0007871026016360548,-0.007457999999999965,-0.0035530000000000284,-0.0035530000000000284,-0.007457999999999965,-0.0063829999999999165,42:-0.0035530000;43:-0.0074580000;44:-0.0063830000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.05,High-saliency cutout M8,Random cutout M8,8,8.0,final_validation_accuracy,Final validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.005916333333333375,3.7016256333333736e-05,0.006084098645923958,0.003512655991000435,-0.02103007222225059,0.009197405555583842,-0.011052000000000062,0.0008029999999999982,-0.011052000000000062,-0.007500000000000062,0.0008029999999999982,42:-0.0110520000;43:-0.0075000000;44:0.0008030000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.05,High-saliency cutout M8,Random cutout M8,8,8.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.13204566666666664,0.037660869625333326,0.19406408638728942,0.11204295251574034,-0.6141275821758362,0.35003624884250284,-0.25801700000000005,0.09143699999999999,-0.25801700000000005,0.09143699999999999,-0.2295569999999999,42:-0.2580170000;43:0.0914370000;44:-0.2295570000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.05,High-saliency cutout M8,Random cutout M8,8,8.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.0033872070707069435,4.086264501930823e-05,0.006392389617295572,0.0036906478663105676,-0.019266783187829328,0.01249236904641544,-0.008428136363636152,0.0038027777777778216,0.0038027777777778216,-0.008428136363636152,-0.0055362626262625,42:0.0038027778;43:-0.0084281364;44:-0.0055362626
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.1,High-saliency cutout M8,Random cutout M8,8,8.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.0008846666666666447,4.515006633333317e-05,0.006719379906906081,0.0038794357980395885,-0.017576531693617205,0.015807198360283915,-0.006942000000000004,0.0063429999999999875,-0.006942000000000004,-0.002054999999999918,0.0063429999999999875,42:-0.0069420000;43:-0.0020550000;44:0.0063430000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.1,High-saliency cutout M8,Random cutout M8,8,8.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.011251333333333316,9.837306433333276e-05,0.009918319632545261,0.005726344509758757,-0.035889805170659275,0.01338713850399264,-0.01761199999999996,0.00017699999999998273,0.00017699999999998273,-0.016318999999999972,-0.01761199999999996,42:0.0001770000;43:-0.0163190000;44:-0.0176120000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.1,High-saliency cutout M8,Random cutout M8,8,8.0,final_validation_accuracy,Final validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.010366666666666672,0.0002527902743333326,0.01589937968391637,0.009179511140457184,-0.049862915334405726,0.029129582001072386,-0.02395499999999995,0.0071189999999999864,0.0071189999999999864,-0.014264000000000054,-0.02395499999999995,42:0.0071190000;43:-0.0142640000;44:-0.0239550000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.1,High-saliency cutout M8,Random cutout M8,8,8.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,0.06799899999999999,0.016222358070999986,0.12736702112791987,0.07353538393408529,-0.24839822042906579,0.38439622042906574,-0.03406699999999996,0.21073399999999992,-0.03406699999999996,0.21073399999999992,0.02733000000000002,42:-0.0340670000;43:0.2107340000;44:0.0273300000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.1,High-saliency cutout M8,Random cutout M8,8,8.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.011769683501683392,3.2979975300589805e-05,0.005742819455684621,0.003315618358646936,-0.026035637883859573,0.002496270880492788,-0.015748247474747346,-0.00518603030303022,-0.00518603030303022,-0.014374772727272611,-0.015748247474747346,42:-0.0051860303;43:-0.0143747727;44:-0.0157482475
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.2,High-saliency cutout M8,Random cutout M8,8,8.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,0.00358899999999999,1.1259629999999135e-06,0.001061114037226873,0.0006126344750338258,0.0009530466035579392,0.006224953396442041,0.0023680000000000367,0.0042879999999999585,0.004110999999999976,0.0042879999999999585,0.0023680000000000367,42:0.0041110000;43:0.0042880000;44:0.0023680000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.2,High-saliency cutout M8,Random cutout M8,8,8.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.011823000000000028,8.60867499999986e-06,0.0029340543621412096,0.0016939770757992232,-0.019111595089594674,-0.004534404910405382,-0.013638000000000039,-0.008438000000000057,-0.013638000000000039,-0.008438000000000057,-0.013392999999999988,42:-0.0136380000;43:-0.0084380000;44:-0.0133930000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.2,High-saliency cutout M8,Random cutout M8,8,8.0,final_validation_accuracy,Final validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.015412000000000018,6.398983000000003e-06,0.0025296211178751655,0.0014604774333529889,-0.021695927215590067,-0.009128072784409968,-0.017749000000000015,-0.012726000000000015,-0.017749000000000015,-0.012726000000000015,-0.015761000000000025,42:-0.0177490000;43:-0.0127260000;44:-0.0157610000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.2,High-saliency cutout M8,Random cutout M8,8,8.0,maximum_validation_drawdown,Maximum validation drawdown,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,0.1070116666666666,0.06660534659433334,0.2580801166194973,0.1490026248027568,-0.5340948837048604,0.7481182170381936,-0.18887500000000007,0.28567399999999993,0.22423599999999994,0.28567399999999993,-0.18887500000000007,42:0.2242360000;43:0.2856740000;44:-0.1888750000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.2,High-saliency cutout M8,Random cutout M8,8,8.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.011621430976430905,8.199617027222367e-05,0.009055173674326941,0.0052280069584314725,-0.03411572938812122,0.010872867435259411,-0.01806269191919163,-0.0012678636363636642,-0.01806269191919163,-0.015533737373737422,-0.0012678636363636642,42:-0.0180626919;43:-0.0155337374;44:-0.0012678636
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.3,High-saliency cutout M8,Random cutout M8,8,8.0,best_to_final_degradation,Best-to-final degradation,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.003870333333333309,3.654702633333325e-05,0.0060454136610601965,0.003490321204575746,-0.018887973392468352,0.011147306725801732,-0.010847999999999969,-0.00020500000000001073,-0.00020500000000001073,-0.0005579999999999474,-0.010847999999999969,42:-0.0002050000;43:-0.0005580000;44:-0.0108480000
RawMal-TF,resnet18,cam_high_minus_random,High-saliency cutout minus random cutout,High-saliency cutout,cam_high,8.0,0.3,High-saliency cutout M8,Random cutout M8,8,8.0,best_validation_accuracy,Best validation accuracy,positive means High-saliency cutout M8 is higher than Random cutout M8,3,42;43;44,,-0.015598,5.3239250999999664e-05,0.0072965232131474555,0.004212649641259037,-0.033723568479122945,0.002527568479122947,-0.023083999999999993,-0.008507000000000042,-0.008507000000000042,-0.015202999999999967,-0.023083999999999993,42:-0.0085070000;43:-0.0152030000;44:-0.0230840000
